,name,url,Rating,description,bbox,Destination,Lat,Lon
77,Best Western Plus Hotel Carlton Annecy,https://www.booking.com/hotel/fr/bestwesterncarlton.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=5078118_338215776_2_2_0&highlighted_blocks=5078118_338215776_2_2_0&matching_block_id=5078118_338215776_2_2_0&sr_pri_blocks=5078118_338215776_2_2_0__27580&tpi_r=2&from=searchresults#hotelTmpl,"8,3","[""Le Best Western Carlton Annecy est installé dans le centre d'Annecy, aux portes de la ville médiévale. Le lac d'Annecy se trouve à 10 minutes à pied."", ""Toutes les chambres sont insonorisées et climatisées. Elles sont munies d'une télévision à écran plat, d'un bureau et d'une machine à café. Chacune bénéficie d'une salle de bains privative, tandis que plusieurs offrent une vue sur la montagne."", ""Vous aurez l'opportunité de vous détendre avec un verre en soirée au bar sur place. Vous dégusterez également un petit-déjeuner buffet dans le confort de votre chambre ou dans la salle à manger."", ""De plus, vous disposerez d'un garage privé sur réservation préalable et moyennant des frais supplémentaires. Cet hôtel vous place à 200 mètres de la gare, d'un arrêt de bus et d'une station de taxis. ""]","6.09653080137879,45.8823826463213,6.14825760690063,45.9183134794675",Annecy,45.900348062894395,6.12239420413971
78,Ace Hotel Annecy,https://www.booking.com/hotel/fr/ace-annecy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=120263601_173174154_0_2_0&highlighted_blocks=120263601_173174154_0_2_0&matching_block_id=120263601_173174154_0_2_0&sr_pri_blocks=120263601_173174154_0_2_0__15440&tpi_r=2&from=searchresults#hotelTmpl,"8,2","[""Doté d'une réception ouverte 24h/24, l'Ace Hotel Annecy est situé à Seynod, à moins de 5 km du lac d'Annecy et du centre-ville d'Annecy. L'établissement propose une connexion Wi-Fi gratuite dans les chambres et les parties communes."", ""Chaque chambre est climatisée et dispose d'une télévision par satellite, d'un bureau et d'une armoire. La salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits."", ""L'Ace Hotel Annecy met à votre disposition des distributeurs automatiques ainsi qu'une salle à manger où le petit-déjeuner vous sera servi chaque matin. L'hôtel se situe dans un quartier commerçant et vous trouverez plusieurs restaurants à moins de 300 mètres."", ""L'établissement propose également un salon commun. Sur place ou dans les environs, vous pourrez pratiquer de nombreuses activités telles que le ski, le golf et la randonnée à vélo. Le parcours de golf du lac d'Annecy est accessible en 25 minutes de route."", ""Un parking gratuit est disponible sur place. L'établissement se trouve à 3,4 km de la gare d'Annecy et à 100 mètres du transport en commun qui vous amènera au centre-ville d'Annecy du lundi au samedi. ""]","6.07127650616178,45.862124532618,6.1229844486951,45.8980553657642",Annecy,45.8800899491911,6.09713047742844
79,Best Western Hotel International,https://www.booking.com/hotel/fr/best-western-international.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=5350129_88560471_2_42_0&highlighted_blocks=5350129_88560471_2_42_0&matching_block_id=5350129_88560471_2_42_0&sr_pri_blocks=5350129_88560471_2_42_0__24124&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Hotel International\xa0! "", ""Doté d'une salle de sport avec un hammam et un jacuzzi, le Best Western Hotel International est situé à l'entrée d'Annecy, à 2 km du lac d'Annecy et du centre-ville. Vous profiterez d'une réception ouverte 24h/24, d'un restaurant et d'un bar sur place. Vous serez à 500 mètres de la gare et à 4 minutes de route de l'autoroute A41."", ""Les chambres de l'établissement sont insonorisées et climatisées. Elles sont équipées d'une télévision par satellite à écran plat, d'un plateau/bouilloire, d'une connexion Wi-Fi gratuite et d'une salle de bains privative."", 'Le Best Western Hotel International sert un petit-déjeuner buffet chaque matin dans la salle à manger.', ""Installé à seulement quelques minutes de marche de la vieille ville, de la cathédrale et du château d'Annecy, cet hôtel constitue une base idéale pour partir à la découverte de la ville. Le parking Chevêne est à 200 mètres de l'établissement. ""]","6.08989518321485,45.8820242633646,6.14162165485888,45.9179550965108",Annecy,45.899989679937704,6.115758419036865
80,Le Pélican,https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=756018801_332440559_0_2_0&highlighted_blocks=756018801_332440559_0_2_0&matching_block_id=756018801_332440559_0_2_0&sr_pri_blocks=756018801_332440559_0_2_0__33580&tpi_r=2&from=searchresults#hotelTmpl,"8,7","[""Situé à Annecy, à 400 mètres du palais de l'Île, l'établissement Le Pélican propose un bar, un parking privé et une terrasse. Il propose un restaurant, une réception ouverte 24h/24, un service d'étage et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. L'hôtel dispose de chambres familiales."", ""Les chambres climatisées comprennent un bureau, une machine à café, un réfrigérateur, un coffre-fort, une télévision à écran plat et une salle de bains privative avec douche. Toutes les chambres disposent d'une armoire."", 'Le Pélican sert un petit-déjeuner continental.', ""Vous séjournerez à proximité du château d'Annecy, du palais de justice et de l'hôtel de ville. L'aéroport de Chambéry-Savoie, le plus proche, est à 35 km. ""]","6.10568114969585,45.8790495834269,6.15740485030415,45.9149804165731",Annecy,45.897014999999996,6.131543000000001
81,Hôtel du Château,https://www.booking.com/hotel/fr/du-chateau-annecy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=18403508_242682231_0_2_0&highlighted_blocks=18403508_242682231_0_2_0&matching_block_id=18403508_242682231_0_2_0&sr_pri_blocks=18403508_242682231_0_2_0__24140&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","['Cet établissement est à 12 minutes à pied de la plage. Offrant une vue sur la vieille ville, l’Hotel du Chateau est situé au pied du château d’Annecy. Sa réception est dotée d’une connexion Wi-Fi gratuite.', 'Décorées avec simplicité, les chambres comprennent une télévision, un téléphone et une salle de bains privative. ', 'L’Hotel du Chateau sert un petit-déjeuner continental chaque matin. Vous pourrez également déguster un verre ou un panier-repas sur la terrasse panoramique de l’hôtel, équipée d’un micro-ondes et d’ustensiles de cuisine.', 'Enfin, l’Hotel du Chateau se trouve à 5 minutes à pied du lac d’Annecy et à seulement 10 minutes de marche de la gare. ']","6.09934289974212,45.8799280500501,6.15106741863252,45.9158588831963",Annecy,45.8978934666232,6.1252051591873204
82,Hôtel Catalpa,https://www.booking.com/hotel/fr/au-faisan-dora-c.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=37631304_270926007_0_2_0&highlighted_blocks=37631304_270926007_0_2_0&matching_block_id=37631304_270926007_0_2_0&sr_pri_blocks=37631304_270926007_0_2_0__22240&tpi_r=2&from=searchresults#hotelTmpl,"8,4","['Cet établissement est à 2 minutes à pied de la plage. Installé juste à proximité des rives du lac d’Annecy, à 1,5 km du centre-ville, l’hôtel Catalpa propose une connexion Wi-Fi haut débit gratuite dans tous ses locaux. Vous aurez l’occasion de vous détendre sur la plage publique, située à seulement 300 mètres.', 'Aménagées dans un style contemporain, les chambres de l’Hôtel Catalpa disposent d’une télévision par satellite à écran LCD. Elles comprennent également une salle de bains privative avec articles de toilette gratuits et un bureau.', 'Vous aurez la possibilité de déguster un petit-déjeuner continental dans le confort de votre chambre ou dans la salle à manger de l’hôtel. Un restaurant de crêpes gastronomique est disponible pour le déjeuner et le dîner les mardis, jeudis, vendredis, samedis et dimanches pour le déjeuner uniquement.', 'Un parking public payant est disponible à l’extérieur. Vous pourrez également garer votre voiture dans le parking privé de l’hôtel, moyennant des frais supplémentaires et sur réservation préalable. Le casino d’Annecy est à 300 mètres. ']","6.11826233409179,45.8875490768807,6.16999395348298,45.9234799100269",Annecy,45.9055144934538,6.144128143787386
83,Impérial Palace,https://www.booking.com/hotel/fr/imperial-palace.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=5434001_270549348_0_2_0&highlighted_blocks=5434001_270549348_0_2_0&matching_block_id=5434001_270549348_0_2_0&sr_pri_blocks=5434001_270549348_0_2_0__44580&tpi_r=2&from=searchresults#hotelTmpl,"8,6","[""Cet établissement est à 2 minutes à pied de la plage. Situé au cœur des Alpes françaises, l'Impérial Palace est un hôtel 4 étoiles au bord du lac d'Annecy, à environ 1,5 km du centre d'Annecy. Il propose des hébergements climatisés, un spa et un casino. La connexion Wi-Fi est gratuite."", ""Toutes les chambres sont dotées d'un minibar et d'une télévision par satellite à écran plat. La plupart sont pourvues d'un balcon offrant une vue sur le lac et les montagnes environnantes ou le parc. Un plateau de courtoisie avec du thé est prévu dans chaque chambre."", ""Sur place, le restaurant gastronomique La Voile prépare une cuisine française traditionnelle. Les repas sont servis sur une terrasse ombragée surplombant le lac. Le restaurant La Brasserie vous accueille quant à lui dans un cadre plus décontracté. L'établissement comporte également un bar et un salon où vous dégusterez des pâtisseries faites maison, des collations et un petit-déjeuner buffet complet."", ""Le spa sur place de 600 m² compte une piscine, une douche sensorielle, un sauna, un hammam, une fontaine de glace, une baignoire spa et des salles de soins privées. De plus, l'Impérial Palace possède un centre d'affaires."", ""Le stationnement privé sur place est gratuit. Des bornes de recharge pour véhicules électriques sont présentes. L'aéroport international de Genève est installé à 40 km et la gare ferroviaire d'Annecy à 1,5 km. Le château d'Annecy est à 2 km. ""]","6.1188291037136,45.8857815696647,6.17055907606546,45.9217124028109",Annecy,45.9037469862378,6.14469408988953
84,LPA,https://www.booking.com/hotel/fr/lpa.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=753513401_331980470_2_0_0&highlighted_blocks=753513401_331980470_2_0_0&matching_block_id=753513401_331980470_2_0_0&sr_pri_blocks=753513401_331980470_2_0_0__14230&tpi_r=2&from=searchresults#hotelTmpl,"8,0","[""Situé dans le centre d'Annecy, à moins de 700 mètres du château et à 800 mètres du palais de l'Isle, le LPA propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon."", ""Revêtus de parquet, les logements comprennent un coin repas, une télévision par satellite à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un réfrigérateur, des plaques de cuisson, une bouilloire et une machine à café sont également fournis."", ""Vous séjournerez à proximité de l'école de communication visuelle Gobelins, du musée du château d'Annecy et de l'église Saint-François. L'aéroport de Chambéry-Savoie, le plus proche, est à 34 km. ""]","6.09162732717051,45.8812083488919,6.14335303871349,45.9171391820381",Annecy,45.899173765465,6.117490182941999
85,Splendid Hotel Annecy,https://www.booking.com/hotel/fr/splendid-hotel-annecy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=65986_340824950_0_2_0&highlighted_blocks=65986_340824950_0_2_0&matching_block_id=65986_340824950_0_2_0&sr_pri_blocks=65986_340824950_0_2_0__32440&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","['Donnant sur le lac d’Annecy, le Splendid Hotel Annecy se situe dans le centre de la vieille ville d’Annecy, à quelques pas des rues commerçantes. Vous séjournerez à proximité des cinémas, du théâtre et des meilleurs restaurants de la ville.', ""Les chambres disposent d'une télévision par satellite à écran plat, d'un minibar ainsi que d'une salle de bains privative avec baignoire ou douche, articles de toilette gratuits et sèche-cheveux."", ""Bordant le canal de Vassé, l'hôtel est en face de la pelouse du Champ de Mars, à 200 mètres de la plage et de l'embarcadère d'où partent les croisières sur le lac. Il comporte des salons et une terrasse surplombant le Champ de Mars et le lac d'Annecy. Lors de votre séjour, vous pourrez profiter d'une salle de sport."", ""Pour tout long séjour, l'Hotel Splendid vous offre la 11ème nuit. ""]","6.1015839292642,45.8827130285603,6.15331104258333,45.9186438617065",Annecy,45.9006784451334,6.127447485923765
86,Hôtel du Palais de l'Isle,https://www.booking.com/hotel/fr/du-palais-de-l-isle-annecy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=18571501_265550510_2_2_0&highlighted_blocks=18571501_265550510_2_2_0&matching_block_id=18571501_265550510_2_2_0&sr_pri_blocks=18571501_265550510_2_2_0__24940&tpi_r=2&from=searchresults#hotelTmpl,"8,3","['Cet établissement est à 4 minutes à pied de la plage. L’hôtel du Palais de l’Isle est situé au cœur d’Annecy, à quelques pas du château. Il propose des chambres décorées de manière unique donnant sur les canaux, le château médiéval ou la ville.', 'Toutes les chambres climatisées sont aménagées dans un bâtiment datant du XVIIIe siècle. Elles disposent d’une télévision par satellite, d’une connexion Wi-Fi et d’une salle de bains privative.', 'L’établissement sert un petit-déjeuner buffet quotidien. De plus, vous pourrez vous détendre autour d’un verre au bar. Vous pourrez également acheter des pots de collations.', 'L’hôtel du Palais de l’Isle se trouve à quelques minutes à pied du lac d’Annecy et de la cathédrale. Enfin, vous bénéficierez de réductions dans les 3 parkings publics accessibles à proximité. ']","6.10161995435151,45.8802304472383,6.15334475493041,45.9161612803845",Annecy,45.898195863811395,6.127482354640961
87,Campanile Annecy - Cran Gevrier,https://www.booking.com/hotel/fr/campanile-annecy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=21ab291e53a84027a353aea88912991f&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=0bc0644e63700014&srepoch=1651500959&all_sr_blocks=5497010_159448530_2_42_0&highlighted_blocks=5497010_159448530_2_42_0&matching_block_id=5497010_159448530_2_42_0&sr_pri_blocks=5497010_159448530_2_42_0__17440&tpi_r=2&from=searchresults#hotelTmpl,"7,1","[""Le Campanile Annecy - Cran Gevrier est installé à 3 km du centre-ville, du lac et de la gare d'Annecy, ainsi qu’à 5 km de l'aéroport d’Annecy-Methet."", 'Les chambres disposent d’une connexion Wi-Fi gratuite et d’un plateau de courtoisie avec une bouilloire électrique. Leur salle de bains privative est pourvue d’une baignoire ou d’une douche et d’un sèche-cheveux. Certaines chambres sont adaptées aux personnes à mobilité réduite. Vous pourrez profiter d’un parking privé gratuit.', 'En traversant cette belle région, vous découvrirez les merveilles de Haute-Savoie :\n', 'Le restaurant sur place vous accueille du lundi au jeudi soir pour le dîner, et du lundi au vendredi midi pour le déjeuner. Il est fermé du vendredi soir au dimanche soir. Vous y dégusterez une cuisine traditionnelle et familiale.', 'Lors de votre séjour au Campanile Annecy, vous pourrez également profiter de la climatisation et d’une terrasse. ']","6.07724307287076,45.8823042502472,6.12896980535647,45.9182350833934",Annecy,45.9002696668203,6.103106439113615
